image_path,group,group_source,label,class_id,meaning,advice
dataset_aug/Prohibitory Signs/P.127c/1_rot-10.png,cấm,Prohibitory Signs,P.127c,,Tốc độ tối đa cho riêng từng loại xe,Mỗi loại xe có giới hạn tốc độ riêng trên biển.
dataset_aug/Prohibitory Signs/P.127c/1_rot-20.png,cấm,Prohibitory Signs,P.127c,,Tốc độ tối đa cho riêng từng loại xe,Mỗi loại xe có giới hạn tốc độ riêng trên biển.
dataset_aug/Prohibitory Signs/P.127c/1_rot-30.png,cấm,Prohibitory Signs,P.127c,,Tốc độ tối đa cho riêng từng loại xe,Mỗi loại xe có giới hạn tốc độ riêng trên biển.
dataset_aug/Prohibitory Signs/P.127c/1_rot-45.png,cấm,Prohibitory Signs,P.127c,,Tốc độ tối đa cho riêng từng loại xe,Mỗi loại xe có giới hạn tốc độ riêng trên biển.
dataset_aug/Prohibitory Signs/P.127c/1_rot10.png,cấm,Prohibitory Signs,P.127c,,Tốc độ tối đa cho riêng từng loại xe,Mỗi loại xe có giới hạn tốc độ riêng trên biển.
dataset_aug/Prohibitory Signs/P.127c/1_rot20.png,cấm,Prohibitory Signs,P.127c,,Tốc độ tối đa cho riêng từng loại xe,Mỗi loại xe có giới hạn tốc độ riêng trên biển.
dataset_aug/Prohibitory Signs/P.127c/1_rot30.png,cấm,Prohibitory Signs,P.127c,,Tốc độ tối đa cho riêng từng loại xe,Mỗi loại xe có giới hạn tốc độ riêng trên biển.
dataset_aug/Prohibitory Signs/P.127c/1_rot45.png,cấm,Prohibitory Signs,P.127c,,Tốc độ tối đa cho riêng từng loại xe,Mỗi loại xe có giới hạn tốc độ riêng trên biển.
dataset_aug/Prohibitory Signs/P.127c/1_shear_5deg.png,cấm,Prohibitory Signs,P.127c,,Tốc độ tối đa cho riêng từng loại xe,Mỗi loại xe có giới hạn tốc độ riêng trên biển.
dataset_aug/Prohibitory Signs/P.127c/1_zoom_in.png,cấm,Prohibitory Signs,P.127c,,Tốc độ tối đa cho riêng từng loại xe,Mỗi loại xe có giới hạn tốc độ riêng trên biển.
dataset_aug/Prohibitory Signs/P.127c/1_zoom_out.png,cấm,Prohibitory Signs,P.127c,,Tốc độ tối đa cho riêng từng loại xe,Mỗi loại xe có giới hạn tốc độ riêng trên biển.
dataset_aug/Prohibitory Signs/P.128/1.png,cấm,Prohibitory Signs,P.128,,Cấm sử dụng còi,"Không bấm còi, khu vực yên tĩnh."
dataset_aug/Prohibitory Signs/P.128/1_blur.png,cấm,Prohibitory Signs,P.128,,Cấm sử dụng còi,"Không bấm còi, khu vực yên tĩnh."
dataset_aug/Prohibitory Signs/P.128/1_bright.png,cấm,Prohibitory Signs,P.128,,Cấm sử dụng còi,"Không bấm còi, khu vực yên tĩnh."
dataset_aug/Prohibitory Signs/P.128/1_dark.png,cấm,Prohibitory Signs,P.128,,Cấm sử dụng còi,"Không bấm còi, khu vực yên tĩnh."
dataset_aug/Prohibitory Signs/P.128/1_original.png,cấm,Prohibitory Signs,P.128,,Cấm sử dụng còi,"Không bấm còi, khu vực yên tĩnh."
dataset_aug/Prohibitory Signs/P.128/1_persp1.png,cấm,Prohibitory Signs,P.128,,Cấm sử dụng còi,"Không bấm còi, khu vực yên tĩnh."
dataset_aug/Prohibitory Signs/P.128/1_persp2.png,cấm,Prohibitory Signs,P.128,,Cấm sử dụng còi,"Không bấm còi, khu vực yên tĩnh."
dataset_aug/Prohibitory Signs/P.128/1_rot-10.png,cấm,Prohibitory Signs,P.128,,Cấm sử dụng còi,"Không bấm còi, khu vực yên tĩnh."
dataset_aug/Prohibitory Signs/P.128/1_rot-20.png,cấm,Prohibitory Signs,P.128,,Cấm sử dụng còi,"Không bấm còi, khu vực yên tĩnh."
dataset_aug/Prohibitory Signs/P.128/1_rot-30.png,cấm,Prohibitory Signs,P.128,,Cấm sử dụng còi,"Không bấm còi, khu vực yên tĩnh."
dataset_aug/Prohibitory Signs/P.128/1_rot-45.png,cấm,Prohibitory Signs,P.128,,Cấm sử dụng còi,"Không bấm còi, khu vực yên tĩnh."
dataset_aug/Prohibitory Signs/P.128/1_rot10.png,cấm,Prohibitory Signs,P.128,,Cấm sử dụng còi,"Không bấm còi, khu vực yên tĩnh."
dataset_aug/Prohibitory Signs/P.128/1_rot20.png,cấm,Prohibitory Signs,P.128,,Cấm sử dụng còi,"Không bấm còi, khu vực yên tĩnh."
dataset_aug/Prohibitory Signs/P.128/1_rot30.png,cấm,Prohibitory Signs,P.128,,Cấm sử dụng còi,"Không bấm còi, khu vực yên tĩnh."
dataset_aug/Prohibitory Signs/P.128/1_rot45.png,cấm,Prohibitory Signs,P.128,,Cấm sử dụng còi,"Không bấm còi, khu vực yên tĩnh."
dataset_aug/Prohibitory Signs/P.128/1_shear_m5deg.png,cấm,Prohibitory Signs,P.128,,Cấm sử dụng còi,"Không bấm còi, khu vực yên tĩnh."
dataset_aug/Prohibitory Signs/P.128/1_zoom_in.png,cấm,Prohibitory Signs,P.128,,Cấm sử dụng còi,"Không bấm còi, khu vực yên tĩnh."
dataset_aug/Prohibitory Signs/P.128/1_zoom_out.png,cấm,Prohibitory Signs,P.128,,Cấm sử dụng còi,"Không bấm còi, khu vực yên tĩnh."
dataset_aug/Prohibitory Signs/P.129/1.png,cấm,Prohibitory Signs,P.129,,Kiểm tra (trạm kiểm tra),Bắt buộc dừng xe tại trạm kiểm tra phía trước.
dataset_aug/Prohibitory Signs/P.129/1_blur.png,cấm,Prohibitory Signs,P.129,,Kiểm tra (trạm kiểm tra),Bắt buộc dừng xe tại trạm kiểm tra phía trước.
dataset_aug/Prohibitory Signs/P.129/1_bright.png,cấm,Prohibitory Signs,P.129,,Kiểm tra (trạm kiểm tra),Bắt buộc dừng xe tại trạm kiểm tra phía trước.
dataset_aug/Prohibitory Signs/P.129/1_dark.png,cấm,Prohibitory Signs,P.129,,Kiểm tra (trạm kiểm tra),Bắt buộc dừng xe tại trạm kiểm tra phía trước.
dataset_aug/Prohibitory Signs/P.129/1_original.png,cấm,Prohibitory Signs,P.129,,Kiểm tra (trạm kiểm tra),Bắt buộc dừng xe tại trạm kiểm tra phía trước.
dataset_aug/Prohibitory Signs/P.129/1_persp1.png,cấm,Prohibitory Signs,P.129,,Kiểm tra (trạm kiểm tra),Bắt buộc dừng xe tại trạm kiểm tra phía trước.
dataset_aug/Prohibitory Signs/P.129/1_persp2.png,cấm,Prohibitory Signs,P.129,,Kiểm tra (trạm kiểm tra),Bắt buộc dừng xe tại trạm kiểm tra phía trước.
dataset_aug/Prohibitory Signs/P.129/1_rot-10.png,cấm,Prohibitory Signs,P.129,,Kiểm tra (trạm kiểm tra),Bắt buộc dừng xe tại trạm kiểm tra phía trước.
dataset_aug/Prohibitory Signs/P.129/1_rot-20.png,cấm,Prohibitory Signs,P.129,,Kiểm tra (trạm kiểm tra),Bắt buộc dừng xe tại trạm kiểm tra phía trước.
dataset_aug/Prohibitory Signs/P.129/1_rot-30.png,cấm,Prohibitory Signs,P.129,,Kiểm tra (trạm kiểm tra),Bắt buộc dừng xe tại trạm kiểm tra phía trước.
dataset_aug/Prohibitory Signs/P.129/1_rot-45.png,cấm,Prohibitory Signs,P.129,,Kiểm tra (trạm kiểm tra),Bắt buộc dừng xe tại trạm kiểm tra phía trước.
dataset_aug/Prohibitory Signs/P.129/1_rot10.png,cấm,Prohibitory Signs,P.129,,Kiểm tra (trạm kiểm tra),Bắt buộc dừng xe tại trạm kiểm tra phía trước.
dataset_aug/Prohibitory Signs/P.129/1_rot20.png,cấm,Prohibitory Signs,P.129,,Kiểm tra (trạm kiểm tra),Bắt buộc dừng xe tại trạm kiểm tra phía trước.
dataset_aug/Prohibitory Signs/P.129/1_rot30.png,cấm,Prohibitory Signs,P.129,,Kiểm tra (trạm kiểm tra),Bắt buộc dừng xe tại trạm kiểm tra phía trước.
dataset_aug/Prohibitory Signs/P.129/1_rot45.png,cấm,Prohibitory Signs,P.129,,Kiểm tra (trạm kiểm tra),Bắt buộc dừng xe tại trạm kiểm tra phía trước.
dataset_aug/Prohibitory Signs/P.129/1_shear_5deg.png,cấm,Prohibitory Signs,P.129,,Kiểm tra (trạm kiểm tra),Bắt buộc dừng xe tại trạm kiểm tra phía trước.
dataset_aug/Prohibitory Signs/P.129/1_zoom_in.png,cấm,Prohibitory Signs,P.129,,Kiểm tra (trạm kiểm tra),Bắt buộc dừng xe tại trạm kiểm tra phía trước.
dataset_aug/Prohibitory Signs/P.129/1_zoom_out.png,cấm,Prohibitory Signs,P.129,,Kiểm tra (trạm kiểm tra),Bắt buộc dừng xe tại trạm kiểm tra phía trước.
dataset_aug/Prohibitory Signs/P.130/1.png,cấm,Prohibitory Signs,P.130,,Cấm dừng xe và đỗ xe,"Tuyệt đối không dừng, không đỗ xe."
dataset_aug/Prohibitory Signs/P.130/1_blur.png,cấm,Prohibitory Signs,P.130,,Cấm dừng xe và đỗ xe,"Tuyệt đối không dừng, không đỗ xe."
dataset_aug/Prohibitory Signs/P.130/1_bright.png,cấm,Prohibitory Signs,P.130,,Cấm dừng xe và đỗ xe,"Tuyệt đối không dừng, không đỗ xe."
dataset_aug/Prohibitory Signs/P.130/1_dark.png,cấm,Prohibitory Signs,P.130,,Cấm dừng xe và đỗ xe,"Tuyệt đối không dừng, không đỗ xe."
dataset_aug/Prohibitory Signs/P.130/1_original.png,cấm,Prohibitory Signs,P.130,,Cấm dừng xe và đỗ xe,"Tuyệt đối không dừng, không đỗ xe."
dataset_aug/Prohibitory Signs/P.130/1_persp1.png,cấm,Prohibitory Signs,P.130,,Cấm dừng xe và đỗ xe,"Tuyệt đối không dừng, không đỗ xe."
dataset_aug/Prohibitory Signs/P.130/1_persp2.png,cấm,Prohibitory Signs,P.130,,Cấm dừng xe và đỗ xe,"Tuyệt đối không dừng, không đỗ xe."
dataset_aug/Prohibitory Signs/P.130/1_rot-10.png,cấm,Prohibitory Signs,P.130,,Cấm dừng xe và đỗ xe,"Tuyệt đối không dừng, không đỗ xe."
dataset_aug/Prohibitory Signs/P.130/1_rot-20.png,cấm,Prohibitory Signs,P.130,,Cấm dừng xe và đỗ xe,"Tuyệt đối không dừng, không đỗ xe."
dataset_aug/Prohibitory Signs/P.130/1_rot-30.png,cấm,Prohibitory Signs,P.130,,Cấm dừng xe và đỗ xe,"Tuyệt đối không dừng, không đỗ xe."
dataset_aug/Prohibitory Signs/P.130/1_rot-45.png,cấm,Prohibitory Signs,P.130,,Cấm dừng xe và đỗ xe,"Tuyệt đối không dừng, không đỗ xe."
dataset_aug/Prohibitory Signs/P.130/1_rot10.png,cấm,Prohibitory Signs,P.130,,Cấm dừng xe và đỗ xe,"Tuyệt đối không dừng, không đỗ xe."
dataset_aug/Prohibitory Signs/P.130/1_rot20.png,cấm,Prohibitory Signs,P.130,,Cấm dừng xe và đỗ xe,"Tuyệt đối không dừng, không đỗ xe."
dataset_aug/Prohibitory Signs/P.130/1_rot30.png,cấm,Prohibitory Signs,P.130,,Cấm dừng xe và đỗ xe,"Tuyệt đối không dừng, không đỗ xe."
dataset_aug/Prohibitory Signs/P.130/1_rot45.png,cấm,Prohibitory Signs,P.130,,Cấm dừng xe và đỗ xe,"Tuyệt đối không dừng, không đỗ xe."
dataset_aug/Prohibitory Signs/P.130/1_shear_m5deg.png,cấm,Prohibitory Signs,P.130,,Cấm dừng xe và đỗ xe,"Tuyệt đối không dừng, không đỗ xe."
dataset_aug/Prohibitory Signs/P.130/1_shear_m5deg_blur.png,cấm,Prohibitory Signs,P.130,,Cấm dừng xe và đỗ xe,"Tuyệt đối không dừng, không đỗ xe."
dataset_aug/Prohibitory Signs/P.130/1_shear_m5deg_bright.png,cấm,Prohibitory Signs,P.130,,Cấm dừng xe và đỗ xe,"Tuyệt đối không dừng, không đỗ xe."
dataset_aug/Prohibitory Signs/P.130/1_shear_m5deg_dark.png,cấm,Prohibitory Signs,P.130,,Cấm dừng xe và đỗ xe,"Tuyệt đối không dừng, không đỗ xe."
dataset_aug/Prohibitory Signs/P.130/1_shear_m5deg_original.png,cấm,Prohibitory Signs,P.130,,Cấm dừng xe và đỗ xe,"Tuyệt đối không dừng, không đỗ xe."
dataset_aug/Prohibitory Signs/P.130/1_shear_m5deg_persp1.png,cấm,Prohibitory Signs,P.130,,Cấm dừng xe và đỗ xe,"Tuyệt đối không dừng, không đỗ xe."
dataset_aug/Prohibitory Signs/P.130/1_shear_m5deg_persp2.png,cấm,Prohibitory Signs,P.130,,Cấm dừng xe và đỗ xe,"Tuyệt đối không dừng, không đỗ xe."
dataset_aug/Prohibitory Signs/P.130/1_shear_m5deg_rot-10.png,cấm,Prohibitory Signs,P.130,,Cấm dừng xe và đỗ xe,"Tuyệt đối không dừng, không đỗ xe."
dataset_aug/Prohibitory Signs/P.130/1_shear_m5deg_rot-20.png,cấm,Prohibitory Signs,P.130,,Cấm dừng xe và đỗ xe,"Tuyệt đối không dừng, không đỗ xe."
dataset_aug/Prohibitory Signs/P.130/1_shear_m5deg_rot-30.png,cấm,Prohibitory Signs,P.130,,Cấm dừng xe và đỗ xe,"Tuyệt đối không dừng, không đỗ xe."
dataset_aug/Prohibitory Signs/P.130/1_shear_m5deg_rot-45.png,cấm,Prohibitory Signs,P.130,,Cấm dừng xe và đỗ xe,"Tuyệt đối không dừng, không đỗ xe."
dataset_aug/Prohibitory Signs/P.130/1_shear_m5deg_rot10.png,cấm,Prohibitory Signs,P.130,,Cấm dừng xe và đỗ xe,"Tuyệt đối không dừng, không đỗ xe."
dataset_aug/Prohibitory Signs/P.130/1_shear_m5deg_rot20.png,cấm,Prohibitory Signs,P.130,,Cấm dừng xe và đỗ xe,"Tuyệt đối không dừng, không đỗ xe."
dataset_aug/Prohibitory Signs/P.130/1_shear_m5deg_rot30.png,cấm,Prohibitory Signs,P.130,,Cấm dừng xe và đỗ xe,"Tuyệt đối không dừng, không đỗ xe."
dataset_aug/Prohibitory Signs/P.130/1_shear_m5deg_rot45.png,cấm,Prohibitory Signs,P.130,,Cấm dừng xe và đỗ xe,"Tuyệt đối không dừng, không đỗ xe."
dataset_aug/Prohibitory Signs/P.130/1_shear_m5deg_shear_5deg.png,cấm,Prohibitory Signs,P.130,,Cấm dừng xe và đỗ xe,"Tuyệt đối không dừng, không đỗ xe."
dataset_aug/Prohibitory Signs/P.130/1_shear_m5deg_shear_m5deg.png,cấm,Prohibitory Signs,P.130,,Cấm dừng xe và đỗ xe,"Tuyệt đối không dừng, không đỗ xe."
dataset_aug/Prohibitory Signs/P.130/1_shear_m5deg_zoom_in.png,cấm,Prohibitory Signs,P.130,,Cấm dừng xe và đỗ xe,"Tuyệt đối không dừng, không đỗ xe."
dataset_aug/Prohibitory Signs/P.130/1_shear_m5deg_zoom_out.png,cấm,Prohibitory Signs,P.130,,Cấm dừng xe và đỗ xe,"Tuyệt đối không dừng, không đỗ xe."
dataset_aug/Prohibitory Signs/P.130/1_zoom_in.png,cấm,Prohibitory Signs,P.130,,Cấm dừng xe và đỗ xe,"Tuyệt đối không dừng, không đỗ xe."
dataset_aug/Prohibitory Signs/P.130/1_zoom_out.png,cấm,Prohibitory Signs,P.130,,Cấm dừng xe và đỗ xe,"Tuyệt đối không dừng, không đỗ xe."
dataset_aug/Prohibitory Signs/P.131a/1.png,cấm,Prohibitory Signs,P.131a,,Cấm đỗ xe,Không được đỗ xe tại khu vực đặt biển.
dataset_aug/Prohibitory Signs/P.131a/1_blur.png,cấm,Prohibitory Signs,P.131a,,Cấm đỗ xe,Không được đỗ xe tại khu vực đặt biển.
dataset_aug/Prohibitory Signs/P.131a/1_bright.png,cấm,Prohibitory Signs,P.131a,,Cấm đỗ xe,Không được đỗ xe tại khu vực đặt biển.
dataset_aug/Prohibitory Signs/P.131a/1_dark.png,cấm,Prohibitory Signs,P.131a,,Cấm đỗ xe,Không được đỗ xe tại khu vực đặt biển.
dataset_aug/Prohibitory Signs/P.131a/1_original.png,cấm,Prohibitory Signs,P.131a,,Cấm đỗ xe,Không được đỗ xe tại khu vực đặt biển.
dataset_aug/Prohibitory Signs/P.131a/1_persp1.png,cấm,Prohibitory Signs,P.131a,,Cấm đỗ xe,Không được đỗ xe tại khu vực đặt biển.
dataset_aug/Prohibitory Signs/P.131a/1_persp2.png,cấm,Prohibitory Signs,P.131a,,Cấm đỗ xe,Không được đỗ xe tại khu vực đặt biển.
dataset_aug/Prohibitory Signs/P.131a/1_rot-10.png,cấm,Prohibitory Signs,P.131a,,Cấm đỗ xe,Không được đỗ xe tại khu vực đặt biển.
dataset_aug/Prohibitory Signs/P.131a/1_rot-20.png,cấm,Prohibitory Signs,P.131a,,Cấm đỗ xe,Không được đỗ xe tại khu vực đặt biển.
dataset_aug/Prohibitory Signs/P.131a/1_rot-30.png,cấm,Prohibitory Signs,P.131a,,Cấm đỗ xe,Không được đỗ xe tại khu vực đặt biển.
dataset_aug/Prohibitory Signs/P.131a/1_rot-45.png,cấm,Prohibitory Signs,P.131a,,Cấm đỗ xe,Không được đỗ xe tại khu vực đặt biển.
dataset_aug/Prohibitory Signs/P.131a/1_rot10.png,cấm,Prohibitory Signs,P.131a,,Cấm đỗ xe,Không được đỗ xe tại khu vực đặt biển.
dataset_aug/Prohibitory Signs/P.131a/1_rot20.png,cấm,Prohibitory Signs,P.131a,,Cấm đỗ xe,Không được đỗ xe tại khu vực đặt biển.
dataset_aug/Prohibitory Signs/P.131a/1_rot30.png,cấm,Prohibitory Signs,P.131a,,Cấm đỗ xe,Không được đỗ xe tại khu vực đặt biển.
dataset_aug/Prohibitory Signs/P.131a/1_rot45.png,cấm,Prohibitory Signs,P.131a,,Cấm đỗ xe,Không được đỗ xe tại khu vực đặt biển.
dataset_aug/Prohibitory Signs/P.131a/1_shear_5deg.png,cấm,Prohibitory Signs,P.131a,,Cấm đỗ xe,Không được đỗ xe tại khu vực đặt biển.
dataset_aug/Prohibitory Signs/P.131a/1_shear_m5deg.png,cấm,Prohibitory Signs,P.131a,,Cấm đỗ xe,Không được đỗ xe tại khu vực đặt biển.
dataset_aug/Prohibitory Signs/P.131a/1_zoom_in.png,cấm,Prohibitory Signs,P.131a,,Cấm đỗ xe,Không được đỗ xe tại khu vực đặt biển.
dataset_aug/Prohibitory Signs/P.131a/1_zoom_out.png,cấm,Prohibitory Signs,P.131a,,Cấm đỗ xe,Không được đỗ xe tại khu vực đặt biển.
dataset_aug/Prohibitory Signs/P.131b/1.png,cấm,Prohibitory Signs,P.131b,,Cấm đỗ xe (ngày chẵn),"Không đỗ xe vào ngày chẵn (2, 4, 6...) trong tháng."
dataset_aug/Prohibitory Signs/P.131b/1_blur.png,cấm,Prohibitory Signs,P.131b,,Cấm đỗ xe (ngày chẵn),"Không đỗ xe vào ngày chẵn (2, 4, 6...) trong tháng."
dataset_aug/Prohibitory Signs/P.131b/1_bright.png,cấm,Prohibitory Signs,P.131b,,Cấm đỗ xe (ngày chẵn),"Không đỗ xe vào ngày chẵn (2, 4, 6...) trong tháng."
dataset_aug/Prohibitory Signs/P.131b/1_dark.png,cấm,Prohibitory Signs,P.131b,,Cấm đỗ xe (ngày chẵn),"Không đỗ xe vào ngày chẵn (2, 4, 6...) trong tháng."
dataset_aug/Prohibitory Signs/P.131b/1_original.png,cấm,Prohibitory Signs,P.131b,,Cấm đỗ xe (ngày chẵn),"Không đỗ xe vào ngày chẵn (2, 4, 6...) trong tháng."
dataset_aug/Prohibitory Signs/P.131b/1_persp1.png,cấm,Prohibitory Signs,P.131b,,Cấm đỗ xe (ngày chẵn),"Không đỗ xe vào ngày chẵn (2, 4, 6...) trong tháng."
dataset_aug/Prohibitory Signs/P.131b/1_persp2.png,cấm,Prohibitory Signs,P.131b,,Cấm đỗ xe (ngày chẵn),"Không đỗ xe vào ngày chẵn (2, 4, 6...) trong tháng."
dataset_aug/Prohibitory Signs/P.131b/1_rot-10.png,cấm,Prohibitory Signs,P.131b,,Cấm đỗ xe (ngày chẵn),"Không đỗ xe vào ngày chẵn (2, 4, 6...) trong tháng."
dataset_aug/Prohibitory Signs/P.131b/1_rot-20.png,cấm,Prohibitory Signs,P.131b,,Cấm đỗ xe (ngày chẵn),"Không đỗ xe vào ngày chẵn (2, 4, 6...) trong tháng."
